-0.195400,-1.826743
-0.327048,-1.770185
-0.402837,-1.854465
-0.118308,-1.889848
-0.270957,-1.849391
-0.128375,-1.923004
-0.043073,-1.722647
-0.035105,-1.843975
-0.282751,-1.864486
-0.236226,-2.005804
-0.260345,-1.775315
-0.186535,-1.950196
-0.222602,-1.826350
-0.118576,-1.847805
-0.092126,-1.910147
0.004539,-1.754917
0.056741,-1.654711
-0.032932,-1.775214
-0.096650,-1.888165
-0.237059,-1.708913
0.166153,-1.838150
0.028783,-1.670274
-0.108434,-1.876110
0.108927,-1.658653
0.038931,-1.644962
-0.127340,-1.724853
0.060367,-1.760370
-0.005510,-1.742235
0.101471,-1.743144
0.153629,-1.903276
0.222872,-1.947306
0.190624,-2.021142
0.177706,-1.844501
0.032120,-1.702497
0.028284,-1.902448
0.247723,-1.696742
0.198029,-1.822028
0.144240,-1.724621
0.316210,-1.741358
0.111674,-1.814753
0.040533,-1.840947
0.140498,-1.986121
0.538328,-1.604595
0.262729,-1.843597
0.326086,-1.686192
0.247565,-1.542209
0.272640,-1.568156
0.375366,-1.734622
0.218085,-1.966993
0.276152,-1.636838
0.385587,-1.795070
0.278208,-1.710657
0.452153,-1.887727
0.402748,-1.735371
0.368652,-1.824833
0.194398,-1.721007
0.373720,-1.731421
0.443383,-1.981495
0.570978,-2.085045
0.416563,-1.781801
0.654087,-1.764849
0.433339,-2.020033
0.402232,-1.922881
0.552149,-1.642617
0.368473,-1.607404
0.409669,-1.768383
0.414495,-1.764049
0.558762,-1.753470
0.619448,-1.706368
0.461818,-1.666365
0.286100,-1.484845
0.610984,-1.677995
0.609278,-1.618856
0.497487,-1.558906
0.547506,-1.771329
0.696886,-1.877462
0.662882,-1.594785
0.708646,-1.819516
0.771700,-1.930992
0.663053,-1.595684
0.688592,-1.564893
0.885401,-1.644146
0.638786,-1.716270
0.792598,-1.647251
0.651231,-1.740325
0.802967,-1.642340
0.666565,-1.510313
0.673422,-1.816313
0.824750,-1.565513
0.772691,-1.623589
0.814964,-1.720811
0.767306,-1.602896
0.994209,-1.510293
0.815605,-1.593100
1.171058,-1.494457
0.994521,-1.690674
1.129211,-1.527785
0.894988,-1.543483
0.832791,-1.511831
1.030025,-1.601029
0.746662,-1.333810
1.122057,-1.523246
1.113480,-1.478044
1.031301,-1.619977
0.995770,-1.494026
1.004939,-1.580904
0.924853,-1.574388
0.887228,-1.437610
0.928706,-1.544735
1.020096,-1.696457
1.083785,-1.622137
1.030791,-1.584965
1.013850,-1.552293
1.293162,-1.384056
1.012674,-1.372732
1.041850,-1.424437
1.124982,-1.569905
1.262080,-1.493987
0.936430,-1.615000
1.143586,-1.565305
1.126567,-1.369134
0.908486,-1.257362
1.119698,-1.204452
1.275032,-1.223085
1.221236,-1.368738
1.223432,-1.310572
1.241194,-1.284102
1.324045,-1.092446
1.353349,-1.230662
1.347553,-1.415056
1.196834,-1.350819
1.171708,-1.399979
1.078321,-1.493134
1.254387,-1.194751
1.255075,-1.182436
1.267022,-1.250821
1.416481,-1.276820
1.118745,-1.312038
1.325719,-1.201491
1.319840,-1.051419
1.327813,-1.085044
1.424588,-1.442669
1.426790,-1.017466
1.513308,-1.109469
1.363336,-1.096824
1.318897,-1.142239
1.328595,-1.215402
1.325931,-1.201453
1.219133,-1.257628
1.380068,-1.076386
1.391229,-1.103941
1.221117,-1.145665
1.460134,-1.010747
1.524950,-0.958170
1.615668,-1.023629
1.377227,-1.162610
1.559834,-1.015211
1.349521,-0.969298
1.315105,-0.955507
1.492539,-0.811074
1.610748,-1.055802
1.524937,-0.816218
1.427829,-0.885945
1.509461,-1.191148
1.608123,-1.131766
1.636212,-0.967906
1.655517,-1.011174
1.477216,-0.947949
1.427485,-1.073882
1.704519,-0.835407
1.478967,-0.886366
1.431345,-0.932899
1.542141,-0.658812
1.389515,-0.787051
1.575844,-0.717977
1.604405,-0.777691
1.552238,-0.764436
1.602029,-0.877497
1.671621,-0.822769
1.663516,-0.826918
1.505373,-0.741323
1.628063,-0.714309
1.633279,-0.669607
1.527979,-0.805331
1.555699,-0.652225
1.672803,-0.738828
1.586421,-0.826069
1.596117,-0.549831
1.566715,-0.624770
1.481793,-0.643448
1.703448,-0.702167
1.692751,-0.769054
1.535744,-0.602376
1.860759,-0.767593
1.638231,3.837861
1.556541,3.818003
1.795967,3.863602
1.844351,3.729356
1.685882,3.857898
1.814216,3.760369
1.659774,3.991602
1.551981,3.828396
1.546879,3.618596
1.700642,3.762097
1.692178,4.037001
1.544017,4.017911
1.640810,3.916502
1.726598,4.169379
1.450504,3.986039
1.647638,3.963046
1.590338,4.067938
1.448644,4.047608
1.713168,4.045167
1.684007,4.224399
1.734531,4.062620
1.549464,4.241973
1.339578,4.004792
1.539404,4.117159
1.494746,4.090328
1.278642,4.178290
1.488459,4.091191
1.262469,4.212100
1.503483,4.065041
1.621019,4.151621
1.596131,4.144047
1.565138,4.188877
1.538513,4.044430
1.279447,4.253890
1.648433,4.280763
1.425325,4.247845
1.489690,4.113192
1.434159,4.292553
1.495389,4.316667
1.378278,4.350685
1.406483,4.477893
1.493150,4.417915
1.331802,4.411456
1.366609,4.342598
1.296882,4.321116
1.216598,4.324473
1.385550,4.457569
1.538618,4.320767
1.154923,4.357668
1.321515,4.283103
1.224566,4.437371
1.196518,4.361021
1.222360,4.576250
1.201310,4.364915
1.322823,4.443803
1.383068,4.349176
1.308626,4.389007
1.030780,4.408116
1.373627,4.565370
1.044520,4.502860
1.286007,4.443430
1.344417,4.589635
1.192778,4.432824
1.158239,4.291978
1.161868,4.628950
1.160844,4.632254
1.252657,4.665141
0.965429,4.787667
1.221686,4.567865
1.162597,4.623290
1.020256,4.614886
1.046363,4.495935
0.824337,4.538737
0.993409,4.796957
1.133033,4.684998
1.131962,4.719801
1.109246,4.687027
0.934883,4.563613
1.102086,4.907260
0.840978,4.662860
0.784378,4.609935
0.833545,4.612577
1.145909,4.805091
0.868872,4.650328
1.109729,4.740648
1.050913,4.818987
0.890598,4.911259
1.107414,4.712827
0.766900,4.735814
0.783750,4.777861
0.816696,4.713889
0.958448,4.880630
0.960252,4.870253
0.598567,4.857255
0.576044,4.817644
0.821417,4.864667
0.709564,4.846696
0.744022,4.933769
0.843119,4.886001
0.807772,4.724689
0.806511,4.799038
0.649458,4.989847
0.720218,4.851852
0.680534,4.649209
0.523615,4.862713
0.691550,4.911439
0.634260,4.939778
0.512618,4.841309
0.547411,5.012161
0.493783,4.999467
0.573816,4.908737
0.555609,4.943035
0.435423,4.916762
0.544428,4.655247
0.516444,4.675573
0.495186,5.002907
0.619154,4.778396
0.332908,4.986551
0.548608,4.963829
0.484291,5.037348
0.629964,5.215970
0.407999,5.020546
0.471170,4.881608
0.311124,4.946927
0.253518,5.079784
0.189350,4.988965
0.552103,5.055602
0.424703,4.797973
0.294220,4.810142
0.167691,5.105640
0.426460,5.027282
0.258541,4.903761
0.195153,5.125151
0.220299,4.950459
0.284213,4.993375
0.164957,5.058328
0.170770,4.927803
0.015216,5.031141
0.132320,4.996846
-0.003575,5.005145
0.070218,4.980152
0.084678,4.846255
0.067517,5.077783
0.049114,5.085687
0.121173,4.961254
0.223910,5.131222
0.214245,4.994557
-0.039442,5.183036
0.249460,5.105890
0.035772,4.905640
-0.034545,4.899372
0.062182,5.096226
0.006190,4.852170
-0.148321,4.906626
-0.051106,4.818848
-0.050745,5.047614
-0.077923,4.909043
-0.092672,5.087756
0.034862,4.899526
-0.288822,4.879680
-0.283655,4.912518
-0.179782,5.026673
-0.184817,5.093086
-0.256215,4.960768
-0.058568,5.002005
-0.383808,4.957815
-0.230656,4.975385
-0.306684,5.006344
-0.279005,4.976190
-0.290505,4.948702
-0.143923,4.784014
-0.336232,5.064455
-0.280442,4.804208
-0.416287,4.790179
-0.283374,4.957438
-0.147022,5.071747
-0.433051,4.964168
-0.295406,5.007264
-0.425168,4.764676
-0.389265,4.896368
-0.388190,5.152199
-0.394159,4.964810
-0.505856,4.986283
-0.451291,4.908672
-0.477412,5.009791
-0.440721,4.784882
-0.349364,4.796134
-0.691193,4.984800
-0.721551,5.029069
-0.640862,5.012012
-0.511528,4.802724
-0.444547,4.911999
-0.829093,4.784005
-0.546041,4.748259
-0.621547,4.930575
-0.686990,5.009450
-0.677056,4.860331
-0.739110,5.020764
-0.717530,4.908839
-0.580909,4.893111
-0.832894,4.823939
-0.878727,4.750196
-0.848927,4.659383
-0.691809,4.666987
-0.723175,4.845179
-0.786902,4.916606
-0.755417,4.838901
-0.624253,4.941616
-0.782464,4.715697
-0.955752,4.675701
-0.853541,4.659573
-0.758625,4.896860
-0.952962,4.731060
-1.150953,4.620938
-0.701096,4.628788
-0.917462,5.013695
-0.955175,4.762853
-0.996603,4.654445
-1.126142,4.556809
-1.010529,4.771991
-0.952925,4.728069
-1.107759,4.681754
-0.908584,4.947129
-0.839385,4.704970
-1.004371,4.636590
-0.945358,4.731209
-1.042462,4.569111
-1.206913,4.790788
-1.043876,4.619234
-1.070008,4.843752
-1.246428,4.487064
-1.169158,4.498884
-1.245153,4.532541
-1.212981,4.498262
-1.219287,4.759272
-1.226659,4.415723
-1.207072,4.360872
-1.300961,4.593800
-1.104049,4.442204
-1.259555,4.700018
-1.020569,4.567540
-1.248601,4.602591
-1.304650,4.555309
-1.244876,4.522829
-1.134704,4.589738
-1.263903,4.442304
-1.395895,4.275098
-1.166991,4.414116
-1.477506,4.580115
-1.244845,4.418026
-1.281166,4.382286
-1.289754,4.559210
-1.368899,4.471022
-1.409205,4.378060
-1.269879,4.291392
-1.299012,4.352292
-1.410634,4.200740
-1.302091,4.479380
-1.253896,4.425110
-1.268728,4.512730
-1.482200,4.370517
-1.171851,4.277392
-1.409484,4.225250
-1.400312,4.288801
-1.478390,4.241211
-1.400965,4.277143
-1.580591,4.331467
-1.559482,4.266786
-1.466333,4.206807
-1.297249,4.205962
-1.380568,4.251961
-1.453557,4.246671
-1.408798,3.957385
-1.260144,3.987466
-1.311537,4.153164
-1.625290,4.119296
-1.465980,4.243765
-1.542258,4.209710
-1.614672,4.197636
-1.623644,4.308829
-1.622399,4.180069
-1.551418,4.179865
-1.514951,3.874015
-1.649053,4.104768
-1.649546,3.937343
-1.850750,4.100265
-1.586807,4.024228
-1.655673,3.850487
-1.537153,4.052932
-1.511841,3.946551
-1.510331,4.098722
-1.634714,3.944452
-1.593910,3.908637
-1.602738,3.906378
-1.733428,4.028183
-1.657653,3.807870
-1.667768,3.865118
-1.636175,3.850420
-1.730435,3.945618
-1.530934,3.832916
6.838040,1.676937
6.817437,1.532288
6.861242,1.692441
6.579027,1.815171
6.950181,1.900892
6.783178,1.864018
6.842996,1.812060
6.865623,1.935619
6.838779,1.857032
6.700584,1.874358
6.686546,2.094528
7.065895,1.974661
6.590211,1.942082
6.809226,2.156157
6.590336,2.085999
6.569318,2.102690
6.653853,2.396185
6.742615,2.173571
6.614021,2.348888
6.728463,2.237960
6.625058,2.335911
6.581731,2.410986
6.743347,2.565135
6.408767,2.471392
6.615310,2.604337
6.550046,2.578729
6.235637,2.547260
6.495031,2.574271
6.564918,2.739185
6.387855,2.649964
6.513425,2.726323
6.354422,2.771637
6.434473,2.748483
6.312157,2.901339
6.269891,3.041084
6.352994,2.893282
6.180330,2.910165
6.371095,3.081385
6.047814,2.890578
6.163255,2.948880
6.094544,3.015747
6.255287,3.152942
6.255813,3.063855
5.996443,3.032962
5.999589,3.178688
5.886315,3.202836
5.922531,3.405621
5.803264,3.172237
5.707330,3.230880
5.685916,3.379711
5.831186,3.218859
5.735100,3.318473
5.758299,3.464313
5.642038,3.639055
5.610667,3.364070
5.689229,3.522643
5.480953,3.357056
5.525642,3.420572
5.471670,3.515647
5.500379,3.584050
5.179908,3.335205
5.299520,3.537981
5.431001,3.357417
5.528785,3.498273
5.154492,3.749594
5.128736,3.731052
5.358645,3.613107
5.144769,3.516195
5.237481,3.636493
5.189826,3.517373
4.880467,3.779590
5.002302,3.472126
4.798857,3.361763
4.969689,3.669600
4.779540,3.546558
4.582257,3.608495
4.546684,3.409602
4.797837,3.560484
4.511722,3.662747
4.528650,3.619005
4.678761,3.359239
4.689917,3.731392
4.529899,3.546600
4.578284,3.703932
4.276793,3.665992
4.334218,3.387235
4.294630,3.634021
4.413793,3.273800
4.290629,3.694415
4.124562,3.616284
4.143994,3.404025
3.979138,3.485279
4.252661,3.549712
4.062283,3.267946
3.930643,3.561480
3.977392,3.628851
4.153325,3.455465
4.127506,3.305955
3.936665,3.358988
3.826344,3.344042
3.685233,3.416446
3.725533,3.269524
3.597647,3.252745
3.660200,3.340164
3.600595,3.216058
3.665916,3.376950
3.414637,3.026495
3.546409,3.174351
3.606953,3.269590
3.603720,2.940160
3.557196,3.126412
3.344107,2.971883
3.516232,3.015028
3.335585,3.007572
3.314855,2.907816
3.313901,2.891756
3.146751,2.857321
3.233817,2.864816
3.416891,2.754347
3.031338,2.960231
2.999295,2.525497
3.335506,2.800089
3.043990,2.579673
3.136722,2.601186
3.078046,2.661347
3.156057,2.672420
2.951144,2.803026
3.077999,2.482898
3.170145,2.630292
3.114574,2.320409
2.822009,2.439950
2.873407,2.432538
2.964382,2.344717
2.905672,2.430203
2.900988,2.354465
2.716963,2.234766
2.933263,2.148789
2.816426,2.194050
3.080799,2.002219
2.734172,2.154450
2.969944,2.055769
2.943863,2.162590
2.885607,1.843672
2.696460,1.951284
2.663860,2.085610
2.783194,1.877965
2.874538,1.818055
2.882812,1.801900
2.722536,1.641781
2.852489,1.448105
2.629835,1.440497
2.769230,1.607304
2.677325,1.471350
3.017867,1.525462
2.754251,1.530834
2.807606,1.420715
2.999587,1.515652
2.807801,1.240143
2.898032,1.250555
2.979959,1.229428
2.846303,1.115100
2.783736,1.161034
2.763317,1.196704
2.851492,1.088691
2.844399,0.922742
2.967369,1.145343
2.938147,0.953932
3.005159,0.974690
3.178123,0.816390
2.990663,0.951915
2.871555,0.918695
3.118015,0.736355
2.866926,0.650518
2.787475,0.626457
2.970608,0.742734
2.981746,0.790678
3.295774,0.375079
2.946468,0.635279
3.289767,0.442046
3.145923,0.401855
3.264516,0.596212
3.491415,0.437686
3.124005,0.292709
3.317544,0.343498
3.278337,0.326217
3.419570,0.288745
3.422308,0.291778
3.362091,0.113198
3.313514,0.056601
3.504185,0.165162
3.481100,0.045786
3.573280,0.083563
3.568313,-0.031201
3.485216,0.014182
3.588107,0.120266
3.621853,0.233904
3.713325,-0.052520
3.595100,0.069937
3.749640,-0.327539
3.793647,0.008319
3.984010,-0.181059
3.807962,-0.310821
3.926936,-0.111328
3.749942,-0.193870
4.219034,-0.101247
4.000121,-0.123772
3.926610,-0.263036
4.023486,-0.352751
4.148806,-0.550802
4.151054,-0.436224
4.199089,-0.348220
4.218232,-0.267916
4.107692,-0.428184
4.253932,-0.370325
4.406359,-0.361431
4.456962,-0.351054
4.348953,-0.404136
4.446720,-0.256001
4.606083,-0.364800
4.717574,-0.474067
4.605523,-0.418301
4.825394,-0.604084
4.694545,-0.457943
4.690293,-0.411598
4.902003,-0.375837
4.958324,-0.420614
4.906605,-0.362776
4.993790,-0.443366
4.701863,-0.324455
5.033445,-0.137119
5.322156,-0.419950
5.037897,-0.401986
5.231877,-0.340093
5.163405,-0.302933
5.118145,-0.378975
5.130889,-0.332010
5.344736,-0.262732
5.302942,-0.349795
5.346834,-0.236429
5.287320,-0.365330
5.613605,-0.354487
5.515182,-0.243053
5.435961,-0.513317
5.437908,-0.084623
5.469199,-0.281045
5.703562,-0.322581
5.683333,-0.026167
5.339354,-0.210603
5.784551,-0.250313
5.754324,-0.039460
5.939694,-0.210876
5.853374,-0.090525
5.985499,-0.169322
5.872716,0.001252
5.965126,0.081144
5.987989,-0.014162
6.034732,0.079489
5.928020,0.018970
6.036789,0.330863
6.208640,0.227638
6.193159,0.100147
6.051676,0.309580
6.173796,0.154586
5.927631,0.504719
6.214736,0.200571
6.379442,0.296628
6.235539,0.181641
6.268729,0.515011
6.426727,0.546291
6.290737,0.457242
6.295481,0.493843
6.451499,0.430271
6.598463,0.607383
6.571447,0.534518
6.520417,0.632759
6.646045,0.714151
6.562842,0.616929
6.431133,0.758736
6.566542,0.737732
6.781041,0.832012
6.567026,0.859564
6.597684,0.912666
6.693342,1.047188
6.695932,0.786221
6.879652,1.024791
6.847634,0.942923
6.946669,1.082512
6.639865,1.270201
6.883054,1.142836
6.710746,1.241891
6.658446,1.236484
6.746435,1.096246
6.663477,1.258329
6.706521,1.375481
6.590681,1.432214
6.847866,1.433432
6.734002,1.433980
6.845026,1.439175
6.663552,1.665071
6.810526,1.533664
6.524283,4.285199
2.543245,2.316224
-2.159558,2.819554
0.742748,3.323769
6.315367,4.325541
5.892069,-1.591124
5.004780,0.904421
5.141081,4.802119
-0.475515,-2.482279
4.658188,2.351888
6.922748,0.633821
2.768677,5.229461
6.484792,1.421308
0.589892,3.895931
3.210563,3.660190
1.287619,5.509453
1.526584,-1.959643
1.930603,-2.413370
3.513150,0.191405
-0.004476,1.947972
-0.462033,4.409757
3.821047,2.950319
-0.354990,0.492367
2.766746,2.527656
-1.041736,0.849110
-2.085344,2.532336
6.467613,-0.394043
3.014291,-1.268018
6.321461,3.664035
0.160325,1.589846
6.991749,0.589523
-0.031554,1.203529
6.805326,-1.633328
4.826957,5.204401
0.294491,-2.232603
6.404731,4.228186
-1.279498,-0.893703
4.696589,-1.326556
4.280708,-1.864366
1.539283,0.224269
-2.229778,-2.153018
-1.819389,-1.700816
6.637327,1.326096
-1.796087,4.803573
-0.757356,-1.842994
-0.847127,4.269069
2.465269,1.980614
1.466714,3.015655
3.022440,4.006937
2.062170,2.215565
-1.893623,4.065468
0.874857,-1.688589
4.202975,-1.491375
3.967858,-0.863457
6.318462,-0.118585
4.887117,2.575962
5.263983,3.941767
-0.824631,-0.975117
4.917818,1.469135
-1.041424,1.671732
-2.132536,3.019594
7.186509,4.872813
3.692850,0.163100
4.815196,4.185034
-2.005402,4.288198
-0.553845,5.306150
-1.290073,2.465991
5.593713,-1.471244
3.550318,0.760041
4.588643,4.069471
-2.085290,2.348579
-0.501358,-0.787632
1.273246,2.557323
3.255596,2.816245
1.068343,3.602084
2.140887,-0.325659
0.154358,-1.501478
7.211208,0.164074
5.353739,3.487366
6.962378,4.218375
5.906407,1.795454
7.268163,5.461464
-0.085409,-0.740077
1.336457,0.549849
6.489091,-0.434072
-1.291313,1.894584
4.974591,4.463761
5.610547,4.018524
7.115544,-2.446000
4.708111,5.166836
